"","id","scen","G","U1","U2","R","T","B","U3","source"
"13510",125,11,11,8,8,8,8,1,8,"SONA"
"13610",126,11,8,9,11,8,10,1,9,"SONA"
"13710",127,11,11,9,7,6,6,1,6,"SONA"
"13810",128,11,9,9,9,8,8,1,9,"SONA"
"13910",129,11,11,2,5,5,7,1,7,"SONA"
"14010",130,11,9,8,8,7,7,1,8,"SONA"
"14113",131,11,11,9,6,6,6,1,7,"SONA"
"14211",132,11,11,9,9,10,9,1,9,"SONA"
"14410",133,11,9,8,7,8,7,1,7,"SONA"
"14510",134,11,9,9,8,8,8,1,8,"SONA"
"14610",135,11,8,8,8,6,7,1,7,"SONA"
"14810",136,11,8,8,8,7,8,1,8,"SONA"
"14910",137,11,10,10,10,7,7,1,8,"SONA"
"15010",138,11,6,8,11,10,10,1,9,"SONA"
"15112",139,11,11,10,6,10,10,1,10,"SONA"
"15211",140,11,9,8,9,9,9,1,8,"SONA"
"190",1,12,11,11,9,5,6,2,11,"SONA"
"250",2,12,9,6,7,7,5,2,7,"SONA"
"350",3,12,11,11,11,11,11,1,11,"SONA"
"419",4,12,11,9,9,7,7,1,8,"SONA"
"550",5,12,9,11,8,9,8,1,7,"SONA"
"632",6,12,11,10,8,6,7,1,8,"SONA"
"750",7,12,11,11,1,1,1,2,11,"SONA"
"850",8,12,11,9,7,6,7,1,7,"SONA"
"950",9,12,11,9,8,6,4,1,5,"SONA"
"1050",10,12,11,9,8,8,7,1,9,"SONA"
"1120",11,12,11,8,5,4,5,1,5,"SONA"
"1218",12,12,11,8,6,7,4,1,6,"SONA"
"1350",13,12,11,11,10,9,9,1,11,"SONA"
"1432",14,12,11,11,5,8,8,1,10,"SONA"
"1531",15,12,11,10,5,5,4,2,8,"SONA"
"1613",16,12,11,11,6,6,6,2,11,"SONA"
"1711",17,12,11,10,10,10,10,1,10,"SONA"
"1811",18,12,11,11,9,11,9,1,9,"SONA"
"1911",19,12,11,9,7,5,5,2,9,"SONA"
"2011",20,12,9,9,9,5,9,1,8,"SONA"
"2115",21,12,11,9,7,8,7,1,7,"SONA"
"2212",22,12,10,11,11,9,9,1,11,"SONA"
"2311",23,12,11,11,11,11,11,1,11,"SONA"
"2411",24,12,11,11,11,8,7,1,11,"SONA"
"2511",25,12,11,11,11,5,6,2,10,"SONA"
"2611",26,12,11,11,3,3,3,2,11,"SONA"
"2711",27,12,11,11,8,7,6,2,11,"SONA"
"2911",28,12,11,11,11,11,11,1,11,"SONA"
"3011",29,12,11,11,9,11,10,1,9,"SONA"
"3115",30,12,11,11,8,8,9,2,10,"SONA"
"3213",31,12,11,7,8,4,3,2,4,"SONA"
"3311",32,12,11,7,5,6,6,1,6,"SONA"
"3411",33,12,11,11,11,11,11,1,11,"SONA"
"3511",34,12,11,5,5,9,6,2,7,"SONA"
"3611",35,12,11,10,8,9,8,1,9,"SONA"
"3711",36,12,11,10,7,8,8,1,9,"SONA"
"3811",37,12,11,10,8,8,8,1,8,"SONA"
"3911",38,12,11,10,9,8,7,1,8,"SONA"
"4011",39,12,11,8,6,6,1,1,6,"SONA"
"4211",40,12,11,11,10,10,7,1,10,"SONA"
"4311",41,12,11,9,9,9,8,NA,NA,"SONA"
"4411",42,12,11,8,8,8,9,1,8,"SONA"
"4511",43,12,11,11,10,8,7,1,11,"SONA"
"4611",44,12,11,5,7,11,4,1,8,"SONA"
"4711",45,12,7,7,8,9,10,1,4,"SONA"
"4811",46,12,11,10,7,7,7,1,9,"SONA"
"4911",47,12,11,9,8,8,8,1,8,"SONA"
"5011",48,12,11,6,5,11,5,1,6,"SONA"
"5115",49,12,11,5,6,8,6,1,6,"SONA"
"5213",50,12,8,6,3,6,7,1,6,"SONA"
"5311",51,12,11,11,11,8,9,2,11,"SONA"
"5411",52,12,11,11,11,9,7,2,11,"SONA"
"5511",53,12,11,7,8,11,9,1,9,"SONA"
"5611",54,12,9,9,7,8,9,2,9,"SONA"
"5711",55,12,11,11,8,7,7,1,8,"SONA"
"5811",56,12,11,10,9,8,8,1,10,"SONA"
"5911",57,12,9,9,11,11,11,1,11,"SONA"
"6011",58,12,11,11,7,1,1,1,11,"SONA"
"6115",59,12,8,8,9,9,8,1,9,"SONA"
"6212",60,12,11,3,4,4,4,2,3,"SONA"
"6411",61,12,7,6,8,9,6,1,11,"SONA"
"6511",62,12,10,9,6,7,5,1,6,"SONA"
"6611",63,12,11,10,6,4,3,2,7,"SONA"
"6711",64,12,11,10,7,7,5,1,8,"SONA"
"6811",65,12,10,8,7,7,7,1,7,"SONA"
"6911",66,12,11,11,9,4,5,2,8,"SONA"
"7115",67,12,11,11,10,9,9,2,11,"SONA"
"7213",68,12,11,9,8,8,6,2,11,"SONA"
"7311",69,12,11,9,6,6,6,2,8,"SONA"
"7411",70,12,11,11,9,9,9,1,11,"SONA"
"7511",71,12,11,10,7,6,5,2,10,"SONA"
"7611",72,12,11,11,10,11,10,1,11,"SONA"
"7711",73,12,11,11,5,6,9,1,11,"SONA"
"7811",74,12,11,11,11,11,11,1,11,"SONA"
"7911",75,12,11,4,5,5,2,2,2,"SONA"
"8011",76,12,11,11,10,7,7,2,11,"SONA"
"8115",77,12,10,10,9,9,9,1,9,"SONA"
"8212",78,12,11,11,10,1,8,2,11,"SONA"
"8311",79,12,11,11,6,6,6,1,10,"SONA"
"8411",80,12,11,11,6,4,7,2,11,"SONA"
"8511",81,12,11,11,8,11,11,1,11,"SONA"
"8711",82,12,11,10,8,8,8,1,8,"SONA"
"8811",83,12,11,11,3,5,5,2,5,"SONA"
"8911",84,12,11,11,8,7,7,2,8,"SONA"
"9011",85,12,11,11,8,8,8,1,10,"SONA"
"9115",86,12,9,8,7,6,3,1,6,"SONA"
"9213",87,12,11,10,9,10,9,1,8,"SONA"
"9311",88,12,11,10,8,10,8,1,8,"SONA"
"9411",89,12,11,11,11,11,10,1,11,"SONA"
"9511",90,12,11,10,8,8,7,2,10,"SONA"
"9611",91,12,11,7,6,6,6,1,6,"SONA"
"9711",92,12,NA,NA,NA,NA,NA,NA,NA,"SONA"
"9811",93,12,3,4,5,3,3,1,8,"SONA"
"9911",94,12,11,11,7,6,4,1,11,"SONA"
"10011",95,12,11,10,10,9,9,1,11,"SONA"
"10115",96,12,NA,NA,NA,NA,NA,NA,NA,"SONA"
"10213",97,12,11,11,6,6,6,1,6,"SONA"
"10311",98,12,10,5,8,7,6,1,6,"SONA"
"10411",99,12,11,11,8,8,7,1,10,"SONA"
"10511",100,12,11,11,11,11,11,1,11,"SONA"
"10611",101,12,11,11,10,11,11,1,11,"SONA"
"10711",102,12,9,9,9,9,9,1,9,"SONA"
"10811",103,12,11,11,10,5,7,1,11,"SONA"
"10911",104,12,11,11,10,11,11,2,11,"SONA"
"11011",105,12,11,10,7,5,5,2,9,"SONA"
"11211",106,12,11,9,8,5,5,2,7,"SONA"
"11311",107,12,11,8,5,3,3,2,9,"SONA"
"11411",108,12,11,11,7,7,7,2,11,"SONA"
"11511",109,12,11,8,8,9,7,2,9,"SONA"
"11611",110,12,11,10,5,6,5,1,9,"SONA"
"11711",111,12,11,11,11,11,11,1,11,"SONA"
"11811",112,12,11,11,11,11,11,1,11,"SONA"
"11911",113,12,11,9,8,8,7,2,9,"SONA"
"12211",114,12,11,11,6,2,2,2,10,"SONA"
"12411",115,12,11,11,11,6,5,2,11,"SONA"
"12511",116,12,11,7,7,7,7,2,6,"SONA"
"12711",117,12,11,11,11,7,6,2,11,"SONA"
"12811",118,12,11,9,8,8,8,2,8,"SONA"
"12911",119,12,11,11,11,11,11,1,11,"SONA"
"13011",120,12,11,11,9,9,8,1,9,"SONA"
"13115",121,12,8,8,10,8,9,1,9,"SONA"
"13213",122,12,11,11,10,9,9,1,11,"SONA"
"13311",123,12,11,11,9,11,9,1,11,"SONA"
"13411",124,12,11,4,8,4,3,2,8,"SONA"
"13511",125,12,11,11,7,7,7,2,6,"SONA"
"13611",126,12,11,11,9,10,11,1,11,"SONA"
"13711",127,12,11,6,4,9,4,2,4,"SONA"
"13811",128,12,11,11,10,4,2,2,10,"SONA"
"13911",129,12,6,6,8,7,7,1,9,"SONA"
"14011",130,12,11,11,11,9,9,1,11,"SONA"
"14114",131,12,8,7,7,8,8,1,7,"SONA"
"14212",132,12,11,10,10,6,6,2,10,"SONA"
"14411",133,12,11,9,9,9,6,2,8,"SONA"
"14511",134,12,11,10,8,8,7,1,9,"SONA"
"14611",135,12,11,7,5,5,4,2,7,"SONA"
"14811",136,12,11,9,8,8,8,1,9,"SONA"
"14911",137,12,11,11,9,8,7,1,8,"SONA"
"15011",138,12,11,11,2,1,1,2,11,"SONA"
"15113",139,12,11,11,11,11,11,1,10,"SONA"
"15212",140,12,11,7,9,9,6,2,10,"SONA"
"1100",1,13,6,6,5,7,7,2,7,"SONA"
"260",2,13,8,7,6,7,6,1,6,"SONA"
"360",3,13,11,11,11,11,11,2,11,"SONA"
"420",4,13,1,4,5,6,6,1,6,"SONA"
"560",5,13,8,8,8,6,7,1,7,"SONA"
"633",6,13,10,9,10,7,8,1,8,"SONA"
"760",7,13,1,1,11,1,1,2,1,"SONA"
"860",8,13,5,4,4,5,6,1,6,"SONA"
"960",9,13,2,4,7,7,7,1,8,"SONA"
"1060",10,13,5,7,7,7,7,1,7,"SONA"
"1130",11,13,1,5,3,2,3,1,3,"SONA"
"1219",12,13,7,7,6,8,7,1,8,"SONA"
"1360",13,13,5,8,6,7,6,1,6,"SONA"
"1433",14,13,2,5,5,6,6,1,6,"SONA"
"1532",15,13,4,5,7,7,7,1,7,"SONA"
"1614",16,13,6,6,5,3,3,1,6,"SONA"
"1712",17,13,7,6,7,6,6,2,6,"SONA"
"1812",18,13,6,6,6,6,5,1,7,"SONA"
"1912",19,13,6,6,4,8,8,1,7,"SONA"
"2012",20,13,10,9,9,8,9,1,8,"SONA"
"2116",21,13,10,8,8,6,6,1,7,"SONA"
"2213",22,13,7,8,6,4,7,1,6,"SONA"
"2312",23,13,11,11,11,11,11,2,11,"SONA"
"2412",24,13,7,7,7,8,8,1,8,"SONA"
"2512",25,13,7,8,7,10,10,1,10,"SONA"
"2612",26,13,4,4,5,7,7,1,7,"SONA"
"2712",27,13,6,8,5,5,5,1,5,"SONA"
"2912",28,13,9,9,8,6,7,1,7,"SONA"
"3012",29,13,2,4,3,2,2,2,3,"SONA"
"3116",30,13,9,9,8,9,10,1,10,"SONA"
"3214",31,13,3,2,1,1,2,2,1,"SONA"
"3312",32,13,5,4,5,6,6,1,7,"SONA"
"3412",33,13,5,5,4,5,5,1,4,"SONA"
"3512",34,13,9,6,7,7,6,1,6,"SONA"
"3612",35,13,4,4,5,2,2,2,4,"SONA"
"3712",36,13,8,8,7,7,7,2,7,"SONA"
"3812",37,13,7,7,6,6,6,1,6,"SONA"
"3912",38,13,9,7,6,4,4,2,4,"SONA"
"4012",39,13,4,4,5,4,4,1,4,"SONA"
"4212",40,13,8,9,8,8,9,1,8,"SONA"
"4312",41,13,NA,NA,NA,NA,NA,NA,NA,"SONA"
"4412",42,13,6,8,6,6,6,1,6,"SONA"
"4512",43,13,8,7,7,7,7,1,7,"SONA"
"4612",44,13,7,7,6,6,4,1,6,"SONA"
"4712",45,13,8,6,4,4,4,1,2,"SONA"
"4812",46,13,6,6,6,7,7,1,8,"SONA"
"4912",47,13,9,9,5,7,7,1,7,"SONA"
"5012",48,13,6,5,5,6,5,1,6,"SONA"
"5116",49,13,4,3,4,5,4,2,3,"SONA"
"5214",50,13,4,3,5,3,3,1,4,"SONA"
"5312",51,13,8,8,9,8,9,1,9,"SONA"
"5412",52,13,11,11,11,7,7,1,8,"SONA"
"5512",53,13,7,8,8,9,7,1,8,"SONA"
"5612",54,13,7,7,7,8,8,1,7,"SONA"
"5712",55,13,6,6,5,9,9,1,9,"SONA"
"5812",56,13,2,2,6,3,2,2,2,"SONA"
"5912",57,13,9,9,9,10,6,2,6,"SONA"
"6012",58,13,3,1,3,1,1,1,1,"SONA"
"6116",59,13,9,9,8,7,8,1,8,"SONA"
"6213",60,13,1,2,2,1,1,2,2,"SONA"
"6412",61,13,7,7,7,6,7,1,7,"SONA"
"6512",62,13,7,7,6,6,6,1,6,"SONA"
"6612",63,13,7,6,5,6,4,2,6,"SONA"
"6712",64,13,3,2,3,2,1,2,2,"SONA"
"6812",65,13,4,5,5,4,4,2,4,"SONA"
"6912",66,13,7,7,5,4,4,1,4,"SONA"
"7116",67,13,1,1,6,6,5,2,5,"SONA"
"7214",68,13,6,6,5,9,9,1,9,"SONA"
"7312",69,13,6,6,6,8,8,1,8,"SONA"
"7412",70,13,6,5,5,7,7,1,7,"SONA"
"7512",71,13,4,5,6,7,7,1,9,"SONA"
"7612",72,13,5,6,5,4,4,1,4,"SONA"
"7712",73,13,5,6,4,7,7,1,7,"SONA"
"7812",74,13,11,11,11,11,11,1,11,"SONA"
"7912",75,13,2,2,5,5,2,1,4,"SONA"
"8012",76,13,9,9,9,9,9,1,9,"SONA"
"8116",77,13,6,7,7,7,7,1,8,"SONA"
"8213",78,13,9,7,7,9,5,1,6,"SONA"
"8312",79,13,6,6,6,6,6,1,6,"SONA"
"8412",80,13,4,7,6,11,11,1,11,"SONA"
"8512",81,13,7,7,4,6,6,1,6,"SONA"
"8712",82,13,7,6,6,5,5,1,5,"SONA"
"8812",83,13,4,4,3,6,6,1,6,"SONA"
"8912",84,13,6,6,4,4,3,1,4,"SONA"
"9012",85,13,6,6,6,8,6,2,5,"SONA"
"9116",86,13,5,3,4,4,3,2,4,"SONA"
"9214",87,13,7,8,7,6,5,2,5,"SONA"
"9312",88,13,3,6,6,5,5,1,5,"SONA"
"9412",89,13,6,6,6,6,6,1,6,"SONA"
"9512",90,13,10,10,5,5,5,1,6,"SONA"
"9612",91,13,6,6,6,6,6,1,6,"SONA"
"9712",92,13,NA,NA,NA,NA,NA,NA,NA,"SONA"
"9812",93,13,10,7,8,3,2,2,7,"SONA"
"9912",94,13,4,6,6,5,8,1,7,"SONA"
"10012",95,13,7,6,7,6,6,2,4,"SONA"
"10116",96,13,NA,NA,NA,NA,NA,NA,NA,"SONA"
"10214",97,13,6,6,6,8,8,1,8,"SONA"
"10312",98,13,6,7,5,9,8,1,7,"SONA"
"10412",99,13,6,6,6,6,6,1,6,"SONA"
"10512",100,13,4,5,6,5,5,2,4,"SONA"
"10612",101,13,11,11,9,8,8,1,8,"SONA"
"10712",102,13,8,9,7,7,8,1,8,"SONA"
"10812",103,13,5,5,5,4,5,1,5,"SONA"
"10912",104,13,8,7,7,10,9,1,9,"SONA"
"11012",105,13,7,6,6,5,5,2,6,"SONA"
"11212",106,13,7,7,6,6,5,1,5,"SONA"
"11312",107,13,5,5,3,4,3,2,3,"SONA"
"11412",108,13,5,7,6,7,7,1,9,"SONA"
"11512",109,13,9,8,8,9,8,1,8,"SONA"
"11612",110,13,2,5,7,7,7,1,7,"SONA"
"11712",111,13,7,7,6,6,6,1,5,"SONA"
"11812",112,13,6,6,5,5,5,2,5,"SONA"
"11912",113,13,8,7,8,9,9,1,9,"SONA"
"12212",114,13,7,6,1,2,1,2,3,"SONA"
"12412",115,13,4,5,2,3,3,1,5,"SONA"
"12512",116,13,6,7,6,6,6,1,6,"SONA"
"12712",117,13,5,6,6,5,5,1,5,"SONA"
"12812",118,13,8,8,9,9,9,1,9,"SONA"
"12912",119,13,7,6,6,8,8,1,8,"SONA"
"13012",120,13,5,7,7,7,8,1,8,"SONA"
"13116",121,13,9,10,9,9,10,1,10,"SONA"
"13214",122,13,8,8,9,8,8,1,8,"SONA"
"13312",123,13,5,7,7,7,7,1,10,"SONA"
"13412",124,13,5,4,6,3,3,1,4,"SONA"
"13512",125,13,7,4,6,5,4,2,4,"SONA"
"13612",126,13,3,8,9,8,6,1,8,"SONA"
"13712",127,13,2,4,4,6,7,1,6,"SONA"
"13812",128,13,6,8,9,9,9,1,9,"SONA"
"13912",129,13,8,8,5,7,7,1,8,"SONA"
"14012",130,13,8,8,7,9,9,1,9,"SONA"
"14115",131,13,7,10,7,8,7,1,7,"SONA"
"14213",132,13,7,7,6,7,7,1,7,"SONA"
"14412",133,13,7,7,7,7,6,1,5,"SONA"
"14512",134,13,8,7,8,8,9,1,9,"SONA"
"14612",135,13,5,5,4,5,4,1,4,"SONA"
"14812",136,13,6,8,7,7,7,1,7,"SONA"
"14912",137,13,6,6,5,6,6,1,6,"SONA"
"15012",138,13,7,7,5,5,5,1,5,"SONA"
"15114",139,13,6,6,5,4,4,2,6,"SONA"
"15213",140,13,5,4,9,9,9,1,7,"SONA"
"1140",1,14,4,6,5,4,6,2,4,"SONA"
"270",2,14,4,6,7,7,7,1,8,"SONA"
"370",3,14,11,11,11,11,11,2,11,"SONA"
"430",4,14,1,4,2,2,2,2,4,"SONA"
"570",5,14,10,8,7,7,6,1,7,"SONA"
"634",6,14,4,5,6,6,6,1,8,"SONA"
"770",7,14,5,11,11,11,11,1,11,"SONA"
"861",8,14,1,1,2,2,2,2,1,"SONA"
"970",9,14,1,1,9,9,9,1,9,"SONA"
"1070",10,14,4,5,7,4,7,2,8,"SONA"
"1150",11,14,5,6,5,4,6,1,5,"SONA"
"1220",12,14,9,11,6,6,6,1,6,"SONA"
"1370",13,14,4,6,6,5,5,1,7,"SONA"
"1434",14,14,1,4,9,4,7,1,9,"SONA"
"1533",15,14,4,7,5,5,7,2,5,"SONA"
"1615",16,14,6,7,7,5,5,2,6,"SONA"
"1713",17,14,9,6,6,6,6,1,6,"SONA"
"1813",18,14,1,9,6,1,3,2,9,"SONA"
"1913",19,14,3,6,4,3,3,2,3,"SONA"
"2013",20,14,8,9,8,9,10,1,9,"SONA"
"2117",21,14,6,6,3,3,3,1,3,"SONA"
"2214",22,14,1,4,3,3,3,1,3,"SONA"
"2313",23,14,11,11,11,11,11,2,11,"SONA"
"2413",24,14,6,6,7,7,7,1,7,"SONA"
"2513",25,14,2,2,6,2,6,1,6,"SONA"
"2613",26,14,4,5,7,7,7,1,7,"SONA"
"2713",27,14,6,6,6,1,4,1,6,"SONA"
"2913",28,14,5,5,7,7,8,2,7,"SONA"
"3013",29,14,4,3,2,1,1,2,1,"SONA"
"3117",30,14,11,9,7,8,7,1,8,"SONA"
"3215",31,14,2,7,4,5,6,1,5,"SONA"
"3313",32,14,2,4,4,4,4,2,3,"SONA"
"3413",33,14,5,5,5,5,5,1,5,"SONA"
"3513",34,14,4,3,6,7,7,1,8,"SONA"
"3613",35,14,9,9,4,3,3,2,8,"SONA"
"3713",36,14,6,6,6,6,6,1,8,"SONA"
"3813",37,14,11,11,9,9,9,1,9,"SONA"
"3913",38,14,1,1,5,6,5,1,5,"SONA"
"4013",39,14,6,6,6,3,7,2,5,"SONA"
"4213",40,14,8,9,10,9,9,1,9,"SONA"
"4313",41,14,NA,NA,NA,NA,NA,NA,NA,"SONA"
"4413",42,14,3,5,9,8,8,1,8,"SONA"
"4513",43,14,11,11,7,6,6,1,10,"SONA"
"4613",44,14,6,5,6,6,5,1,5,"SONA"
"4713",45,14,11,11,3,3,2,2,11,"SONA"
"4813",46,14,6,6,8,4,8,2,1,"SONA"
"4913",47,14,11,11,5,5,5,1,7,"SONA"
"5013",48,14,9,9,6,7,8,1,4,"SONA"
"5117",49,14,3,4,5,4,4,2,3,"SONA"
"5215",50,14,2,2,6,6,2,1,9,"SONA"
"5313",51,14,3,4,5,5,5,1,6,"SONA"
"5413",52,14,1,11,8,7,7,2,11,"SONA"
"5513",53,14,11,10,6,1,1,2,6,"SONA"
"5613",54,14,8,9,7,8,8,2,8,"SONA"
"5713",55,14,7,7,8,6,6,1,7,"SONA"
"5813",56,14,1,1,8,2,6,1,9,"SONA"
"5913",57,14,11,11,10,6,4,2,3,"SONA"
"6013",58,14,1,6,4,4,4,2,5,"SONA"
"6117",59,14,8,8,8,8,9,1,8,"SONA"
"6214",60,14,9,6,4,4,7,2,6,"SONA"
"6413",61,14,8,8,7,7,9,2,8,"SONA"
"6513",62,14,7,7,7,7,7,1,7,"SONA"
"6613",63,14,7,6,4,4,3,1,4,"SONA"
"6713",64,14,3,3,7,5,8,2,4,"SONA"
"6813",65,14,5,6,4,4,3,2,4,"SONA"
"6913",66,14,7,7,5,3,3,2,6,"SONA"
"7117",67,14,7,8,4,1,3,2,8,"SONA"
"7215",68,14,4,9,5,3,5,2,7,"SONA"
"7313",69,14,1,1,3,1,1,2,1,"SONA"
"7413",70,14,2,7,6,6,6,2,6,"SONA"
"7513",71,14,6,7,5,3,6,2,8,"SONA"
"7613",72,14,4,8,6,3,6,2,9,"SONA"
"7713",73,14,1,3,6,6,6,1,6,"SONA"
"7813",74,14,11,11,11,11,11,1,11,"SONA"
"7913",75,14,2,1,2,4,4,2,1,"SONA"
"8013",76,14,9,9,8,8,8,1,10,"SONA"
"8117",77,14,6,6,7,7,7,1,7,"SONA"
"8214",78,14,9,7,6,6,8,1,8,"SONA"
"8313",79,14,6,6,7,4,6,2,7,"SONA"
"8413",80,14,1,1,9,7,7,1,6,"SONA"
"8513",81,14,1,3,6,6,6,1,7,"SONA"
"8713",82,14,1,9,6,2,6,2,5,"SONA"
"8813",83,14,7,7,7,3,3,2,6,"SONA"
"8913",84,14,6,5,6,7,7,1,6,"SONA"
"9013",85,14,8,8,7,5,4,2,6,"SONA"
"9117",86,14,6,6,4,4,4,2,8,"SONA"
"9215",87,14,8,8,7,7,6,2,8,"SONA"
"9313",88,14,1,1,4,3,4,2,1,"SONA"
"9413",89,14,8,9,6,7,8,2,8,"SONA"
"9513",90,14,2,3,4,7,6,1,6,"SONA"
"9613",91,14,6,6,6,6,6,1,6,"SONA"
"9713",92,14,NA,NA,NA,NA,NA,NA,NA,"SONA"
"9813",93,14,3,7,3,2,1,2,5,"SONA"
"9913",94,14,1,3,6,1,4,2,3,"SONA"
"10013",95,14,1,3,6,6,6,1,6,"SONA"
"10117",96,14,NA,NA,NA,NA,NA,NA,NA,"SONA"
"10215",97,14,6,6,7,7,7,1,7,"SONA"
"10313",98,14,7,6,4,4,7,1,7,"SONA"
"10413",99,14,9,8,8,5,8,1,8,"SONA"
"10513",100,14,4,4,6,5,6,2,6,"SONA"
"10613",101,14,4,7,3,8,8,2,6,"SONA"
"10713",102,14,6,6,6,6,6,2,6,"SONA"
"10813",103,14,5,7,5,5,5,1,5,"SONA"
"10913",104,14,1,6,8,8,9,1,9,"SONA"
"11013",105,14,2,2,2,2,2,2,2,"SONA"
"11213",106,14,5,5,5,4,4,2,4,"SONA"
"11313",107,14,6,5,8,5,7,2,8,"SONA"
"11413",108,14,4,9,8,5,9,2,9,"SONA"
"11513",109,14,10,8,8,8,7,1,8,"SONA"
"11613",110,14,3,6,6,5,4,2,5,"SONA"
"11713",111,14,6,6,7,7,7,1,7,"SONA"
"11813",112,14,4,4,4,4,4,2,4,"SONA"
"11913",113,14,6,7,7,8,8,1,8,"SONA"
"12213",114,14,5,1,6,3,2,1,3,"SONA"
"12413",115,14,8,9,3,1,1,2,7,"SONA"
"12513",116,14,3,9,6,2,9,2,2,"SONA"
"12713",117,14,7,7,4,5,5,1,6,"SONA"
"12813",118,14,8,8,8,6,7,2,8,"SONA"
"12913",119,14,6,8,5,4,4,2,9,"SONA"
"13013",120,14,4,6,7,5,7,1,7,"SONA"
"13117",121,14,10,10,10,10,10,1,11,"SONA"
"13215",122,14,5,5,7,5,5,2,4,"SONA"
"13313",123,14,9,11,11,8,9,1,11,"SONA"
"13413",124,14,5,5,4,4,5,2,5,"SONA"
"13513",125,14,7,7,4,3,3,2,8,"SONA"
"13613",126,14,8,10,9,6,9,1,11,"SONA"
"13713",127,14,6,6,6,7,8,1,6,"SONA"
"13813",128,14,1,1,8,6,6,2,6,"SONA"
"13913",129,14,8,8,7,7,5,1,7,"SONA"
"14013",130,14,8,8,7,6,6,2,8,"SONA"
"14116",131,14,8,7,7,7,8,1,4,"SONA"
"14214",132,14,10,9,9,7,7,1,7,"SONA"
"14413",133,14,7,6,5,5,5,1,6,"SONA"
"14513",134,14,2,4,3,4,4,1,3,"SONA"
"14613",135,14,11,11,6,5,8,1,11,"SONA"
"14813",136,14,7,9,7,6,7,1,8,"SONA"
"14913",137,14,6,6,5,6,6,1,6,"SONA"
"15013",138,14,6,6,6,1,6,2,6,"SONA"
"15115",139,14,10,10,5,9,9,1,10,"SONA"
"15214",140,14,7,7,10,5,9,1,9,"SONA"
"1160",1,15,6,7,10,4,10,2,9,"SONA"
"280",2,15,9,7,7,7,8,1,8,"SONA"
"380",3,15,11,11,11,11,11,1,11,"SONA"
"440",4,15,8,8,8,4,8,2,8,"SONA"
"580",5,15,9,8,8,7,6,2,6,"SONA"
"635",6,15,4,5,9,8,7,1,5,"SONA"
"780",7,15,1,11,6,6,6,2,11,"SONA"
"862",8,15,3,2,4,3,4,2,2,"SONA"
"980",9,15,4,8,3,1,1,2,3,"SONA"
"1080",10,15,4,4,10,4,10,2,3,"SONA"
"1170",11,15,6,6,9,7,7,1,8,"SONA"
"1230",12,15,6,6,7,6,7,1,7,"SONA"
"1380",13,15,4,5,6,4,5,2,6,"SONA"
"1435",14,15,6,11,11,10,11,1,11,"SONA"
"1534",15,15,5,7,8,8,8,1,8,"SONA"
"1616",16,15,7,7,11,11,11,1,11,"SONA"
"1714",17,15,6,6,7,7,7,1,7,"SONA"
"1814",18,15,4,6,11,11,11,1,11,"SONA"
"1914",19,15,9,9,10,9,9,1,9,"SONA"
"2014",20,15,9,10,10,10,11,1,9,"SONA"
"2118",21,15,9,9,7,7,7,1,8,"SONA"
"2215",22,15,7,7,5,3,8,2,8,"SONA"
"2314",23,15,11,11,11,11,11,2,11,"SONA"
"2414",24,15,5,6,8,7,9,1,7,"SONA"
"2514",25,15,11,11,11,11,11,1,11,"SONA"
"2614",26,15,1,1,11,11,11,1,1,"SONA"
"2714",27,15,6,8,11,9,11,1,9,"SONA"
"2914",28,15,10,10,10,9,9,1,10,"SONA"
"3014",29,15,1,3,8,7,7,1,5,"SONA"
"3118",30,15,3,4,11,11,11,1,11,"SONA"
"3216",31,15,4,5,7,5,6,1,5,"SONA"
"3314",32,15,5,5,11,11,11,1,8,"SONA"
